_id;dateTime;type;sessionId;sessionDesc;sessionCond;isUndo
rmE7HbQ4CGuabEZou;1499950750632;Students present;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
XvJRDDrbiekvffpfw;1499950750880;Students present;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
GnsXHfaCmpTdHxnQY;1499950751122;Students present;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
7WcppSfgQKp2BQ8p3;1499950751124;Students present;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
meGnWppaWuJpzKyCJ;1499950751412;Students present;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
BGoHPkGNcfmXM4cvm;1499950751414;Students present;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
NcXAtTrnqjRqmLjss;1499950751642;Students present;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
fWQm7W7kBv5yrQFJW;1499950751872;Students present;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
DGNdfmXc6hmkk97ng;1499950751875;Students present;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
HZ8diywoJiMku42hw;1499950752103;Students present;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
cof6mPtBaY7AWMveG;1499950752326;Students present;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
EWkq5rGpuyRoLpqJD;1499950752328;Students present;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
WT4mwwbWE2oEikJQ6;1499950752554;Students present;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
N4hjLoBgXEDPXusqN;1499950752781;Students present;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
XyMJtNYt5q3rdhWt3;1499950753079;Students present;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
mtNrfmHLFZknW6giY;1499950753082;Students present;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
JJW46BDjoFE3LohGx;1499950753314;Students present;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
jxg62kRB6BcKo5GTi;1499950753317;Students present;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
LydsFZWzsZLGjnCZH;1499950753546;Students present;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
W8PB6v9LaaHxknSfX;1499950753768;Students present;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
8aHLMPRsFFo9ZYQTx;1499950753989;Students present;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
L9QkAhaZYhYccrCbP;1499950755775;Students present;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;true
FKT5TPntKWyzzD6rN;1499950756045;Students present;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;true
vBdRzuewQctRJqzsh;1499950756324;Students present;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;true
Wc3XZ6x2Mdzw3qbfP;1499950757421;Students present;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;true
NqmZaLoQFJSRYTGxG;1499950796682;Students present;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
KQEsK5mb9tecfKETP;1499950798082;Students present;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
nD23cG5Hji6sozPDn;1499950814073;teacher begin talking;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
3cFQZD9BemjrDFtAN;1499950869022;Students present;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
nsTbMPbTXnqGJZshL;1499950882716;Students present;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
jpZh2TGZviuiCRuED;1499950890753;Students present;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
vFyXFjTcxMDXkhCDm;1499950893351;teacher end talking;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
EkKCHSbXwrYyiK8qa;1499950893699;teacher begin talking;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
T8rfBZZZbSCPXbAwF;1499950900978;Hand raised;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
ccY3ZACyum4pqjXp4;1499950901792;teacher end talking;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
fyEXGjipEaxbaPq4z;1499950902264;student begin talking;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
Xp3JKqxejj7Sga7RA;1499950904315;teacher begin talking;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
BHnC8GeMg3xv4tMTo;1499950904548;student end talking;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
F4AzNKCebEZow5rbH;1499950906803;teacher end talking;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
HiZhA3mKtJPS4cagB;1499950907223;student begin talking;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
QFqpEFXPoFBZFwq8m;1499950908623;teacher begin talking;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
cjsP4B8ZduKTQ7iCy;1499950908847;student end talking;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
T4tTbNe4JvfWvi7bF;1499950911231;teacher end talking;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
ATojCk4jKRsnxPziM;1499950911463;student begin talking;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
QfKRwqk5dqyEzJswb;1499950911760;student end talking;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
JShfeJ4ejmDAnEcFs;1499950911763;teacher begin talking;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
FhYur9ygGDqiBX8Qz;1499950918243;Students present;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
EXuw8SthESpM5Qcfg;1499950918467;Students present;khwkMjAHxMp4t6CsK;20170713_0900_Yellina;2;false
