_id;dateTime;type;sessionId;sessionDesc;sessionCond;isUndo
diab6yZdTQvLGCmrf;1499346009699;teacher begin talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
Z5ZhBe2Dnnvyvvuvy;1499346031745;Not bad TA Question;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
8BcjSezyufDbFb7q5;1499346047745;Students present;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
ebJ4yb2oexWZCSK42;1499346052527;Students present;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
HwEtHjJXRfGmTFkAJ;1499346052801;Students present;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
np2HJ7mj3DRK945Yt;1499346053029;Students present;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
Qj3hAY8Bk8ja5YWPC;1499346053169;Students present;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
LGf7HGLbzhZigCtxG;1499346053297;Students present;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
Ph9N63McdpB33gDL4;1499346053437;Students present;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
A26vr3qi4MF3GoPWC;1499346053597;Students present;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
xvse8YQKk4uq369Y7;1499346053753;Students present;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
McQijDdxGBguqbn5M;1499346053909;Students present;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
JCaw8JQtBsx7Lv7oS;1499346054065;Students present;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
GAF2AgRYeogHKqBdh;1499346054237;Students present;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
wHb9cS87vyrc67dND;1499346054405;Students present;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
82pBM2Rxug2wNk3jS;1499346054565;Students present;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
fDa92ZCAPed5ESRbj;1499346054728;Students present;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
ctAhYudrweKvdEfsz;1499346054881;Students present;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
SJKtmZxteoo8fXGtb;1499346055041;Students present;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
QkctAJui5yP9jqcpu;1499346055212;Students present;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
HbSvW4A32sXC97C3N;1499346055369;Students present;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
dcdCsnPyHAjcNMfy9;1499346055521;Students present;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
wBZyKhj6meW875v7S;1499346055673;Students present;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
BK6bCSLsw9eAKTogx;1499346055821;Students present;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
KjoavTEkgwP4jzrte;1499346055964;Students present;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
fAMSpkE7aYsMTJaFP;1499346056137;Students present;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
YdTdqNP7K3P4D4Dzq;1499346056277;Students present;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
uHD8v6Cg7HWye8JvC;1499346056856;Students present;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
H7B8pjTfw4ee72bJc;1499346063554;Students present;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
4rWfctGDAFQeQd9Lr;1499346072050;Students present;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
bqdCFc7ykDrh5N5LW;1499346120830;Meaningless TA Question;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
xHvGftXxip4SGA2QA;1499346138261;Not bad TA Question;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
63LwRNQWyD3Q2hNSM;1499346148622;Students present;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
YjMf7m7YWwLEQZP2u;1499346153857;Meaningless TA Question;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
TySKgXAM6RcW6uoMF;1499346180380;Students present;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
aWtDiwdGsbkPmoNEy;1499346212276;Students present;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
MKZdSaSbuAQCsJu9a;1499346228149;teacher end talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
mPFkN3oTqtEHBokTD;1499346234496;teacher begin talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
3DkeQA375bshQE2Cg;1499346240322;teacher end talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
87DYyYwfaGKzCQntJ;1499346245207;First time student talks;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
QNRYm5FyGWinxY6TF;1499346245248;First time student talks;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
b7MZLgtjxZbEXrv8c;1499346245296;teacher begin talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
cuJSYKrLSdf8DGenS;1499346245350;teacher end talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
pRHmB3DBRrfms2ZN3;1499346245503;teacher begin talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
WuPcFvKwkKXi626am;1499346252184;First time student talks;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;true
yyByXASFEHsmsR5Mf;1499346252447;First time student talks;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;true
mH732fFbnrZBFmt3H;1499346261978;teacher end talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
j6uwfn4q2NQhqjrv3;1499346262157;Not bad TA Question;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
7tJ3kDiHauXh3FSrX;1499346262598;teacher begin talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
MRyynMPKf5SwjFur2;1499346269309;Not bad TA Question;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
6HbZK6dNfob69gzWh;1499346301858;Not bad TA Question;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
8ybrFgCMvrfucGS3x;1499346325989;Students present;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
Afa6zJqf2hCqiy9va;1499346347826;teacher end talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
iTvKLrNhfp8kxFJcK;1499346353014;First time student talks;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
BpnQwZ29NbfZmTeji;1499346353058;student begin talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
wmffnhmkoN3tE4JuT;1499346354419;teacher begin talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
TYsLS3aTJ7uNPvN5h;1499346354818;student end talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
2t7u9mrMbTx6RiQwJ;1499346354877;student begin talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
w6NHZQkuLjAAqoh4T;1499346354943;student end talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
WjESHiMbKEd9oyCBE;1499346355127;student begin talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
hwsBGaCgWj4ZSigb4;1499346355182;teacher end talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
zLYahvxgbS5At9cY8;1499346355379;teacher begin talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
7n4aacasHqcNjqm9y;1499346355438;student end talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
rrcM8o9jsFjy9XrKn;1499346365286;Hand raised;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
4qezKtJ2PRQqhWNLZ;1499346366576;Students present;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
ZKPC25iAGzraNhmJe;1499346436787;teacher end talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
hcgML7d2fANmeFKeK;1499346437183;teacher begin talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
TpGoCu3yHbTSkRsEw;1499346451981;teacher end talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
hstDozePm5k9pLXkg;1499346454105;teacher begin talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
LCNAjuJANt3wNRDNN;1499346490799;Not bad TA Question;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
L47bc2BKwKHjvnjnE;1499346548373;teacher end talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
9gYwYay8PEd4ajH3W;1499346548597;student begin talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
uDoppvmzm7yPncGun;1499346550048;teacher begin talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
B55dpQJrQeQsrQjJc;1499346550167;student end talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
wGsDgrn6aLDZzWPy3;1499346554095;First time student talks;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
2FHJMs2vaDQd2aef3;1499346556551;Hand raised;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
cahzucWbhnvoTeiTz;1499346582295;teacher end talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
o3azPg5RsDQg79QFJ;1499346582427;teacher begin talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
MPXATxEQrdvig4fuC;1499346595257;Meaningless TA Question;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
N5zaav5Z779p669zY;1499346604726;teacher end talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
9qPtFynReQDEo2upn;1499346605223;teacher begin talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
tQKcDiHJ6cd3pJJjo;1499346619651;teacher end talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
iqH473gMEPi6ZrWse;1499346621091;teacher begin talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
Dx5eqpwpqiLb5haYt;1499346656094;teacher end talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
sTKDZ74gAj8F2e5We;1499346659717;teacher begin talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
ExnQ8AwRtPf2RLHMN;1499346715633;Meaningless TA Question;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
WYCy2SFC5xwpjSYtJ;1499346727925;Not bad TA Question;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
gWHSBjBfb8yQkK6pB;1499346758809;teacher end talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
HK88w8ea3yXyeh6Bk;1499346760374;teacher begin talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
kqFxjgikuppvnvAy3;1499346804988;Meaningless TA Question;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
ZGbXnkhBt74NWtNPz;1499346825199;Hand raised;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;true
5sv6cGcezrfKKQh8k;1499346834709;teacher end talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
98bLbJLmGpaFbJ3js;1499346835831;teacher begin talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
chp9S8w2kWgnkZ7Bn;1499346912625;teacher end talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
LnsJbym8hmSHKpxfD;1499346914661;teacher begin talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
bSaAZiuBgbDnCa4jR;1499346938579;Not bad TA Question;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
WyTL2wfQdc8mof8Ad;1499346981815;teacher end talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
uocPkpif8WdjYgxnc;1499346982717;teacher begin talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
Hz24JZwvdFKMrCD5P;1499346988730;teacher end talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
eSMgy2uNAPcc3EhDb;1499346990802;teacher begin talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
7Rtk2QgjHpC3PjPXH;1499346999243;teacher end talking;tcNyxNGypQr4sEpG5;20170706_0900_Yellina;2;false
